TRANSACTION_DATE,QUANTITY,STORE_ID,DISCOUNT_PERCENT,PRODUCT_ID,TRANSACTION_ID,CLEAN_QUANTITY,CLEAN_DISCOUNT,STD_DATE,LKP_PRODUCT_ID,PRODUCT_NAME,CATEGORY,BRAND,COST_PRICE,UNIT_PRICE,O_STORE_ID_STR,LKP_STORE_ID,STORE_NAME,CITY,STATE,NET_REVENUE
09-09-2025,3,103,10,P_042,118570,3,10,09-09-2025,P_042,Product 042,Electronics,BrandD,54.28,78.27,103,103,Store 103,Delhi,DL,211.33
09-01-2025,4,107,0,P_001,118573,4,0,09-01-2025,P_001,Product 001,Home,BrandD,291.46,482.98,107,107,Store 107,Mumbai,MH,1931.92
09-07-2025,1,101,0,P_034,118574,1,0,09-07-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,101,101,Store 101,Noida,UP,358.22
09-05-2025,5,103,10,P_034,118579,5,10,09-05-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,103,103,Store 103,Delhi,DL,1611.99
09-04-2025,2,108,10,P_005,118582,2,10,09-04-2025,P_005,Product 005,Sports,BrandD,58.75,90.98,108,108,Store 108,Chennai,TN,163.76
09-12-2025,3,106,10,P_007,118594,3,10,09-12-2025,P_007,Product 007,Clothing,BrandD,133.42,217.47,106,106,Store 106,Pune,MH,587.17
09-04-2025,5,102,10,P_041,118595,5,10,09-04-2025,P_041,Product 041,Home,BrandB,230.38,350.8,102,102,Store 102,Gurugram,HR,1578.6
09-08-2025,5,101,10,P_031,118597,5,10,09-08-2025,P_031,Product 031,Clothing,BrandD,69.33,125.63,101,101,Store 101,Noida,UP,565.33
09-08-2025,4,102,0,P_046,118597,4,0,09-08-2025,P_046,Product 046,Electronics,BrandB,276,472,102,102,Store 102,Gurugram,HR,1888
09-12-2025,1,104,0,P_021,118602,1,0,09-12-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,104,104,Store 104,Bengaluru,KA,191.7
09-10-2025,5,103,10,P_038,118607,5,10,09-10-2025,P_038,Product 038,Sports,BrandC,324.13,448.92,103,103,Store 103,Delhi,DL,2020.14
09-05-2025,4,108,0,P_006,118618,4,0,09-05-2025,P_006,Product 006,Grocery,BrandA,14.29,17.66,108,108,Store 108,Chennai,TN,70.64
09-08-2025,5,101,0,P_024,118619,5,0,09-08-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,101,101,Store 101,Noida,UP,1498.7
09-10-2025,4,105,0,P_044,118652,4,0,09-10-2025,P_044,Product 044,Grocery,BrandD,145.03,274.52,105,105,Store 105,Hyderabad,TS,1098.08
09-09-2025,4,103,10,P_048,118665,4,10,09-09-2025,P_048,Product 048,Sports,BrandA,232.9,350.44,103,103,Store 103,Delhi,DL,1261.58
09-09-2025,1,101,10,P_022,118669,1,10,09-09-2025,P_022,Product 022,Sports,BrandB,188.76,337.73,101,101,Store 101,Noida,UP,303.96
09-09-2025,1,107,10,P_005,118670,1,10,09-09-2025,P_005,Product 005,Sports,BrandD,58.75,90.98,107,107,Store 107,Mumbai,MH,81.88
09-11-2025,2,102,10,P_003,118672,2,10,09-11-2025,P_003,Product 003,Clothing,BrandD,95.83,145.24,102,102,Store 102,Gurugram,HR,261.43
09-05-2025,2,106,10,P_031,118677,2,10,09-05-2025,P_031,Product 031,Clothing,BrandD,69.33,125.63,106,106,Store 106,Pune,MH,226.13
09-11-2025,3,106,0,P_013,118681,3,0,09-11-2025,P_013,Product 013,Sports,BrandB,198.67,397.19,106,106,Store 106,Pune,MH,1191.57
09-03-2025,4,106,0,P_048,118683,4,0,09-03-2025,P_048,Product 048,Sports,BrandA,232.9,350.44,106,106,Store 106,Pune,MH,1401.76
09-03-2025,3,108,10,P_023,118683,3,10,09-03-2025,P_023,Product 023,Home,BrandA,193.9,336.3,108,108,Store 108,Chennai,TN,908.01
09-03-2025,4,102,0,P_038,118686,4,0,09-03-2025,P_038,Product 038,Sports,BrandC,324.13,448.92,102,102,Store 102,Gurugram,HR,1795.68
09-05-2025,2,102,10,P_004,118687,2,10,09-05-2025,P_004,Product 004,Sports,BrandC,89.45,155.17,102,102,Store 102,Gurugram,HR,279.31
09-02-2025,4,101,10,P_018,118689,4,10,09-02-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,101,101,Store 101,Noida,UP,1535.47
09-01-2025,5,103,0,P_002,118692,5,0,09-01-2025,P_002,Product 002,Sports,BrandC,165.08,307.45,103,103,Store 103,Delhi,DL,1537.25
09-01-2025,4,104,0,P_020,118692,4,0,09-01-2025,P_020,Product 020,Home,BrandB,33.73,56.75,104,104,Store 104,Bengaluru,KA,227
09-05-2025,1,102,10,P_003,118697,1,10,09-05-2025,P_003,Product 003,Clothing,BrandD,95.83,145.24,102,102,Store 102,Gurugram,HR,130.72
09-12-2025,3,106,0,P_034,118705,3,0,09-12-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,106,106,Store 106,Pune,MH,1074.66
09-03-2025,4,106,0,P_006,118706,4,0,09-03-2025,P_006,Product 006,Grocery,BrandA,14.29,17.66,106,106,Store 106,Pune,MH,70.64
09-03-2025,4,107,0,P_040,118713,4,0,09-03-2025,P_040,Product 040,Grocery,BrandA,196.15,286.01,107,107,Store 107,Mumbai,MH,1144.04
09-01-2025,3,104,10,P_042,118717,3,10,09-01-2025,P_042,Product 042,Electronics,BrandD,54.28,78.27,104,104,Store 104,Bengaluru,KA,211.33
09-06-2025,2,106,10,P_034,118726,2,10,09-06-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,106,106,Store 106,Pune,MH,644.8
10-07-2025,5,102,10,P_024,118733,5,10,10-07-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,102,102,Store 102,Gurugram,HR,1348.83
10-06-2025,4,105,0,P_029,118739,4,0,10-06-2025,P_029,Product 029,Home,BrandB,316.8,425.97,105,105,Store 105,Hyderabad,TS,1703.88
10-06-2025,3,108,0,P_050,118760,3,0,10-06-2025,P_050,Product 050,Home,BrandB,202.07,315.93,108,108,Store 108,Chennai,TN,947.79
10-07-2025,5,103,10,P_008,118762,5,10,10-07-2025,P_008,Product 008,Clothing,BrandC,110.44,203.49,103,103,Store 103,Delhi,DL,915.7
10-02-2025,2,105,10,P_005,118777,2,10,10-02-2025,P_005,Product 005,Sports,BrandD,58.75,90.98,105,105,Store 105,Hyderabad,TS,163.76
10-02-2025,1,103,0,P_023,118779,1,0,10-02-2025,P_023,Product 023,Home,BrandA,193.9,336.3,103,103,Store 103,Delhi,DL,336.3
10-05-2025,5,101,0,P_004,118783,5,0,10-05-2025,P_004,Product 004,Sports,BrandC,89.45,155.17,101,101,Store 101,Noida,UP,775.85
10-04-2025,4,101,10,P_030,118787,4,10,10-04-2025,P_030,Product 030,Home,BrandB,272.48,363.65,101,101,Store 101,Noida,UP,1309.14
10-11-2025,2,104,0,P_004,118788,2,0,10-11-2025,P_004,Product 004,Sports,BrandC,89.45,155.17,104,104,Store 104,Bengaluru,KA,310.34
10-06-2025,5,106,10,P_027,118792,5,10,10-06-2025,P_027,Product 027,Clothing,BrandD,116.38,197.63,106,106,Store 106,Pune,MH,889.33
10-12-2025,2,102,0,P_048,118793,2,0,10-12-2025,P_048,Product 048,Sports,BrandA,232.9,350.44,102,102,Store 102,Gurugram,HR,700.88
10-03-2025,3,107,10,P_032,118799,3,10,10-03-2025,P_032,Product 032,Home,BrandB,115.04,135.47,107,107,Store 107,Mumbai,MH,365.77
10-03-2025,3,108,0,P_011,118799,3,0,10-03-2025,P_011,Product 011,Home,BrandA,63.95,107.43,108,108,Store 108,Chennai,TN,322.29
10-12-2025,1,101,10,P_015,118802,1,10,10-12-2025,P_015,Product 015,Home,BrandD,281.43,463.89,101,101,Store 101,Noida,UP,417.5
10-05-2025,4,102,10,P_015,118807,4,10,10-05-2025,P_015,Product 015,Home,BrandD,281.43,463.89,102,102,Store 102,Gurugram,HR,1670
10-03-2025,2,101,10,P_023,118813,2,10,10-03-2025,P_023,Product 023,Home,BrandA,193.9,336.3,101,101,Store 101,Noida,UP,605.34
10-03-2025,2,106,10,P_021,118813,2,10,10-03-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,106,106,Store 106,Pune,MH,345.06
10-08-2025,3,108,0,P_013,118815,3,0,10-08-2025,P_013,Product 013,Sports,BrandB,198.67,397.19,108,108,Store 108,Chennai,TN,1191.57
10-01-2025,3,106,0,P_003,118819,3,0,10-01-2025,P_003,Product 003,Clothing,BrandD,95.83,145.24,106,106,Store 106,Pune,MH,435.72
10-03-2025,3,103,10,P_018,118820,3,10,10-03-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,103,103,Store 103,Delhi,DL,1151.6
10-03-2025,3,107,0,P_047,118820,3,0,10-03-2025,P_047,Product 047,Grocery,BrandC,237.02,303.44,107,107,Store 107,Mumbai,MH,910.32
10-07-2025,5,103,0,P_009,118821,5,0,10-07-2025,P_009,Product 009,Clothing,BrandC,96.09,153.81,103,103,Store 103,Delhi,DL,769.05
10-02-2025,5,102,0,P_041,118829,5,0,10-02-2025,P_041,Product 041,Home,BrandB,230.38,350.8,102,102,Store 102,Gurugram,HR,1754
10-12-2025,2,102,0,P_013,118830,2,0,10-12-2025,P_013,Product 013,Sports,BrandB,198.67,397.19,102,102,Store 102,Gurugram,HR,794.38
10-02-2025,2,103,0,P_014,118833,2,0,10-02-2025,P_014,Product 014,Grocery,BrandD,191.33,306.92,103,103,Store 103,Delhi,DL,613.84
10-07-2025,4,106,10,P_002,118836,4,10,10-07-2025,P_002,Product 002,Sports,BrandC,165.08,307.45,106,106,Store 106,Pune,MH,1106.82
10-08-2025,2,108,0,P_022,118838,2,0,10-08-2025,P_022,Product 022,Sports,BrandB,188.76,337.73,108,108,Store 108,Chennai,TN,675.46
10-11-2025,3,101,10,P_047,118849,3,10,10-11-2025,P_047,Product 047,Grocery,BrandC,237.02,303.44,101,101,Store 101,Noida,UP,819.29
10-03-2025,5,103,10,P_038,118853,5,10,10-03-2025,P_038,Product 038,Sports,BrandC,324.13,448.92,103,103,Store 103,Delhi,DL,2020.14
10-06-2025,3,105,0,P_046,118856,3,0,10-06-2025,P_046,Product 046,Electronics,BrandB,276,472,105,105,Store 105,Hyderabad,TS,1416
10-10-2025,4,103,10,P_030,118860,4,10,10-10-2025,P_030,Product 030,Home,BrandB,272.48,363.65,103,103,Store 103,Delhi,DL,1309.14
10-05-2025,1,107,0,P_039,118861,1,0,10-05-2025,P_039,Product 039,Electronics,BrandD,179.34,242.93,107,107,Store 107,Mumbai,MH,242.93
10-03-2025,2,106,10,P_039,118862,2,10,10-03-2025,P_039,Product 039,Electronics,BrandD,179.34,242.93,106,106,Store 106,Pune,MH,437.27
10-03-2025,1,108,0,P_034,118862,1,0,10-03-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,108,108,Store 108,Chennai,TN,358.22
10-05-2025,5,102,10,P_027,118864,5,10,10-05-2025,P_027,Product 027,Clothing,BrandD,116.38,197.63,102,102,Store 102,Gurugram,HR,889.33
10-02-2025,1,101,10,P_039,118865,1,10,10-02-2025,P_039,Product 039,Electronics,BrandD,179.34,242.93,101,101,Store 101,Noida,UP,218.64
10-09-2025,5,104,0,P_035,118872,5,0,10-09-2025,P_035,Product 035,Clothing,BrandC,41.43,64.34,104,104,Store 104,Bengaluru,KA,321.7
10-12-2025,3,102,10,P_021,118873,3,10,10-12-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,102,102,Store 102,Gurugram,HR,517.59
10-03-2025,3,102,0,P_004,118880,3,0,10-03-2025,P_004,Product 004,Sports,BrandC,89.45,155.17,102,102,Store 102,Gurugram,HR,465.51
10-07-2025,3,104,10,P_007,118883,3,10,10-07-2025,P_007,Product 007,Clothing,BrandD,133.42,217.47,104,104,Store 104,Bengaluru,KA,587.17
10-10-2025,2,104,10,P_029,118890,2,10,10-10-2025,P_029,Product 029,Home,BrandB,316.8,425.97,104,104,Store 104,Bengaluru,KA,766.75
10-10-2025,5,108,0,P_018,118890,5,0,10-10-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,108,108,Store 108,Chennai,TN,2132.6
10-09-2025,4,108,10,P_001,118896,4,10,10-09-2025,P_001,Product 001,Home,BrandD,291.46,482.98,108,108,Store 108,Chennai,TN,1738.73
10-06-2025,1,106,0,P_024,118902,1,0,10-06-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,106,106,Store 106,Pune,MH,299.74
10-11-2025,1,108,10,P_032,118905,1,10,10-11-2025,P_032,Product 032,Home,BrandB,115.04,135.47,108,108,Store 108,Chennai,TN,121.92
10-06-2025,2,107,10,P_033,118909,2,10,10-06-2025,P_033,Product 033,Home,BrandC,17.69,29.81,107,107,Store 107,Mumbai,MH,53.66
10-04-2025,4,107,10,P_003,118911,4,10,10-04-2025,P_003,Product 003,Clothing,BrandD,95.83,145.24,107,107,Store 107,Mumbai,MH,522.86
10-08-2025,4,101,0,P_008,118914,4,0,10-08-2025,P_008,Product 008,Clothing,BrandC,110.44,203.49,101,101,Store 101,Noida,UP,813.96
10-08-2025,2,104,0,P_005,118914,2,0,10-08-2025,P_005,Product 005,Sports,BrandD,58.75,90.98,104,104,Store 104,Bengaluru,KA,181.96
10-01-2025,2,104,0,P_022,118930,2,0,10-01-2025,P_022,Product 022,Sports,BrandB,188.76,337.73,104,104,Store 104,Bengaluru,KA,675.46
10-01-2025,3,106,0,P_026,118930,3,0,10-01-2025,P_026,Product 026,Clothing,BrandB,148.98,285.01,106,106,Store 106,Pune,MH,855.03
10-09-2025,3,107,0,P_011,118931,3,0,10-09-2025,P_011,Product 011,Home,BrandA,63.95,107.43,107,107,Store 107,Mumbai,MH,322.29
10-06-2025,2,105,0,P_049,118932,2,0,10-06-2025,P_049,Product 049,Grocery,BrandD,372.65,441.43,105,105,Store 105,Hyderabad,TS,882.86
10-11-2025,4,102,0,P_046,118933,4,0,10-11-2025,P_046,Product 046,Electronics,BrandB,276,472,102,102,Store 102,Gurugram,HR,1888
10-07-2025,1,101,0,P_022,118935,1,0,10-07-2025,P_022,Product 022,Sports,BrandB,188.76,337.73,101,101,Store 101,Noida,UP,337.73
10-07-2025,3,107,10,P_006,118936,3,10,10-07-2025,P_006,Product 006,Grocery,BrandA,14.29,17.66,107,107,Store 107,Mumbai,MH,47.68
10-01-2025,4,102,0,P_017,118942,4,0,10-01-2025,P_017,Product 017,Home,BrandB,314.84,458.33,102,102,Store 102,Gurugram,HR,1833.32
10-05-2025,1,102,10,P_024,118957,1,10,10-05-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,102,102,Store 102,Gurugram,HR,269.77
10-06-2025,2,105,10,P_030,118962,2,10,10-06-2025,P_030,Product 030,Home,BrandB,272.48,363.65,105,105,Store 105,Hyderabad,TS,654.57
10-01-2025,5,101,10,P_031,118963,5,10,10-01-2025,P_031,Product 031,Clothing,BrandD,69.33,125.63,101,101,Store 101,Noida,UP,565.33
10-01-2025,1,108,0,P_044,118963,1,0,10-01-2025,P_044,Product 044,Grocery,BrandD,145.03,274.52,108,108,Store 108,Chennai,TN,274.52
10-07-2025,2,105,10,P_049,118964,2,10,10-07-2025,P_049,Product 049,Grocery,BrandD,372.65,441.43,105,105,Store 105,Hyderabad,TS,794.57
10-11-2025,5,106,10,P_024,118967,5,10,10-11-2025,P_024,Product 024,Electronics,BrandC,208.42,299.74,106,106,Store 106,Pune,MH,1348.83
10-11-2025,3,106,0,P_034,118967,3,0,10-11-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,106,106,Store 106,Pune,MH,1074.66
10-07-2025,1,108,0,P_017,118969,1,0,10-07-2025,P_017,Product 017,Home,BrandB,314.84,458.33,108,108,Store 108,Chennai,TN,458.33
10-03-2025,3,103,0,P_038,118972,3,0,10-03-2025,P_038,Product 038,Sports,BrandC,324.13,448.92,103,103,Store 103,Delhi,DL,1346.76
10-11-2025,2,102,0,P_036,118973,2,0,10-11-2025,P_036,Product 036,Sports,BrandD,115.24,225.27,102,102,Store 102,Gurugram,HR,450.54
10-02-2025,4,104,10,P_026,118975,4,10,10-02-2025,P_026,Product 026,Clothing,BrandB,148.98,285.01,104,104,Store 104,Bengaluru,KA,1026.04
10-11-2025,5,106,10,P_030,118983,5,10,10-11-2025,P_030,Product 030,Home,BrandB,272.48,363.65,106,106,Store 106,Pune,MH,1636.42
10-12-2025,1,101,0,P_049,118984,1,0,10-12-2025,P_049,Product 049,Grocery,BrandD,372.65,441.43,101,101,Store 101,Noida,UP,441.43
10-12-2025,3,105,10,P_026,118984,3,10,10-12-2025,P_026,Product 026,Clothing,BrandB,148.98,285.01,105,105,Store 105,Hyderabad,TS,769.53
10-07-2025,5,108,0,P_025,118991,5,0,10-07-2025,P_025,Product 025,Electronics,BrandB,92.74,144.61,108,108,Store 108,Chennai,TN,723.05
10-05-2025,4,106,0,P_038,118992,4,0,10-05-2025,P_038,Product 038,Sports,BrandC,324.13,448.92,106,106,Store 106,Pune,MH,1795.68
10-03-2025,2,108,0,P_021,118993,2,0,10-03-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,108,108,Store 108,Chennai,TN,383.4
10-07-2025,1,101,0,P_008,118994,1,0,10-07-2025,P_008,Product 008,Clothing,BrandC,110.44,203.49,101,101,Store 101,Noida,UP,203.49
10-01-2025,2,108,10,P_007,118995,2,10,10-01-2025,P_007,Product 007,Clothing,BrandD,133.42,217.47,108,108,Store 108,Chennai,TN,391.45
10-06-2025,5,102,0,P_043,118998,5,0,10-06-2025,P_043,Product 043,Home,BrandA,216.59,306.16,102,102,Store 102,Gurugram,HR,1530.8
10-06-2025,5,108,0,P_031,118998,5,0,10-06-2025,P_031,Product 031,Clothing,BrandD,69.33,125.63,108,108,Store 108,Chennai,TN,628.15
10-08-2025,3,104,10,P_025,118999,3,10,10-08-2025,P_025,Product 025,Electronics,BrandB,92.74,144.61,104,104,Store 104,Bengaluru,KA,390.45
10-08-2025,5,105,0,P_039,118999,5,0,10-08-2025,P_039,Product 039,Electronics,BrandD,179.34,242.93,105,105,Store 105,Hyderabad,TS,1214.65
10-09-2025,5,103,0,P_031,119000,5,0,10-09-2025,P_031,Product 031,Clothing,BrandD,69.33,125.63,103,103,Store 103,Delhi,DL,628.15
10-02-2025,4,104,10,P_002,119006,4,10,10-02-2025,P_002,Product 002,Sports,BrandC,165.08,307.45,104,104,Store 104,Bengaluru,KA,1106.82
10-11-2025,5,105,10,P_043,119008,5,10,10-11-2025,P_043,Product 043,Home,BrandA,216.59,306.16,105,105,Store 105,Hyderabad,TS,1377.72
10-11-2025,2,103,10,P_028,119014,2,10,10-11-2025,P_028,Product 028,Grocery,BrandB,285.08,486.14,103,103,Store 103,Delhi,DL,875.05
10-09-2025,2,102,10,P_029,119015,2,10,10-09-2025,P_029,Product 029,Home,BrandB,316.8,425.97,102,102,Store 102,Gurugram,HR,766.75
10-09-2025,1,104,0,P_044,119017,1,0,10-09-2025,P_044,Product 044,Grocery,BrandD,145.03,274.52,104,104,Store 104,Bengaluru,KA,274.52
10-07-2025,1,104,10,P_044,119018,1,10,10-07-2025,P_044,Product 044,Grocery,BrandD,145.03,274.52,104,104,Store 104,Bengaluru,KA,247.07
10-01-2025,1,101,0,P_012,119023,1,0,10-01-2025,P_012,Product 012,Clothing,BrandD,260.56,358.56,101,101,Store 101,Noida,UP,358.56
10-01-2025,3,107,10,P_035,119030,3,10,10-01-2025,P_035,Product 035,Clothing,BrandC,41.43,64.34,107,107,Store 107,Mumbai,MH,173.72
10-12-2025,1,106,10,P_030,119043,1,10,10-12-2025,P_030,Product 030,Home,BrandB,272.48,363.65,106,106,Store 106,Pune,MH,327.28
10-10-2025,3,104,0,P_029,119048,3,0,10-10-2025,P_029,Product 029,Home,BrandB,316.8,425.97,104,104,Store 104,Bengaluru,KA,1277.91
10-10-2025,2,107,0,P_011,119048,2,0,10-10-2025,P_011,Product 011,Home,BrandA,63.95,107.43,107,107,Store 107,Mumbai,MH,214.86
10-04-2025,4,103,10,P_015,119053,4,10,10-04-2025,P_015,Product 015,Home,BrandD,281.43,463.89,103,103,Store 103,Delhi,DL,1670
10-08-2025,1,103,10,P_022,119056,1,10,10-08-2025,P_022,Product 022,Sports,BrandB,188.76,337.73,103,103,Store 103,Delhi,DL,303.96
10-09-2025,4,104,0,P_026,119060,4,0,10-09-2025,P_026,Product 026,Clothing,BrandB,148.98,285.01,104,104,Store 104,Bengaluru,KA,1140.04
10-10-2025,3,106,0,P_025,119074,3,0,10-10-2025,P_025,Product 025,Electronics,BrandB,92.74,144.61,106,106,Store 106,Pune,MH,433.83
10-11-2025,4,108,10,P_025,119075,4,10,10-11-2025,P_025,Product 025,Electronics,BrandB,92.74,144.61,108,108,Store 108,Chennai,TN,520.6
10-12-2025,5,103,0,P_009,119080,5,0,10-12-2025,P_009,Product 009,Clothing,BrandC,96.09,153.81,103,103,Store 103,Delhi,DL,769.05
10-09-2025,4,105,10,P_035,119088,4,10,10-09-2025,P_035,Product 035,Clothing,BrandC,41.43,64.34,105,105,Store 105,Hyderabad,TS,231.62
11-12-2025,5,102,0,P_029,119092,5,0,11-12-2025,P_029,Product 029,Home,BrandB,316.8,425.97,102,102,Store 102,Gurugram,HR,2129.85
11-06-2025,1,103,10,P_045,119096,1,10,11-06-2025,P_045,Product 045,Grocery,BrandA,68.92,109.5,103,103,Store 103,Delhi,DL,98.55
11-11-2025,3,102,0,P_034,119105,3,0,11-11-2025,P_034,Product 034,Electronics,BrandD,301.56,358.22,102,102,Store 102,Gurugram,HR,1074.66
11-08-2025,1,105,0,P_015,119113,1,0,11-08-2025,P_015,Product 015,Home,BrandD,281.43,463.89,105,105,Store 105,Hyderabad,TS,463.89
11-04-2025,5,101,0,P_013,119119,5,0,11-04-2025,P_013,Product 013,Sports,BrandB,198.67,397.19,101,101,Store 101,Noida,UP,1985.95
11-04-2025,2,104,10,P_023,119119,2,10,11-04-2025,P_023,Product 023,Home,BrandA,193.9,336.3,104,104,Store 104,Bengaluru,KA,605.34
11-08-2025,4,103,0,P_049,119130,4,0,11-08-2025,P_049,Product 049,Grocery,BrandD,372.65,441.43,103,103,Store 103,Delhi,DL,1765.72
11-08-2025,2,106,10,P_009,119130,2,10,11-08-2025,P_009,Product 009,Clothing,BrandC,96.09,153.81,106,106,Store 106,Pune,MH,276.86
11-05-2025,2,107,0,P_036,119136,2,0,11-05-2025,P_036,Product 036,Sports,BrandD,115.24,225.27,107,107,Store 107,Mumbai,MH,450.54
11-04-2025,3,105,10,P_011,119139,3,10,11-04-2025,P_011,Product 011,Home,BrandA,63.95,107.43,105,105,Store 105,Hyderabad,TS,290.06
11-12-2025,5,101,10,P_010,119141,5,10,11-12-2025,P_010,Product 010,Sports,BrandB,13.81,16.9,101,101,Store 101,Noida,UP,76.05
11-12-2025,4,107,0,P_020,119141,4,0,11-12-2025,P_020,Product 020,Home,BrandB,33.73,56.75,107,107,Store 107,Mumbai,MH,227
11-03-2025,3,104,10,P_041,119146,3,10,11-03-2025,P_041,Product 041,Home,BrandB,230.38,350.8,104,104,Store 104,Bengaluru,KA,947.16
11-03-2025,5,108,0,P_020,119146,5,0,11-03-2025,P_020,Product 020,Home,BrandB,33.73,56.75,108,108,Store 108,Chennai,TN,283.75
11-03-2025,4,104,0,P_021,119148,4,0,11-03-2025,P_021,Product 021,Grocery,BrandD,112.23,191.7,104,104,Store 104,Bengaluru,KA,766.8
11-04-2025,2,106,10,P_018,119152,2,10,11-04-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,106,106,Store 106,Pune,MH,767.74
11-09-2025,2,103,10,P_029,119158,2,10,11-09-2025,P_029,Product 029,Home,BrandB,316.8,425.97,103,103,Store 103,Delhi,DL,766.75
11-03-2025,4,105,10,P_036,119166,4,10,11-03-2025,P_036,Product 036,Sports,BrandD,115.24,225.27,105,105,Store 105,Hyderabad,TS,810.97
11-12-2025,3,105,0,P_023,119172,3,0,11-12-2025,P_023,Product 023,Home,BrandA,193.9,336.3,105,105,Store 105,Hyderabad,TS,1008.9
11-08-2025,5,101,10,P_025,119179,5,10,11-08-2025,P_025,Product 025,Electronics,BrandB,92.74,144.61,101,101,Store 101,Noida,UP,650.74
11-10-2025,4,105,10,P_028,119181,4,10,11-10-2025,P_028,Product 028,Grocery,BrandB,285.08,486.14,105,105,Store 105,Hyderabad,TS,1750.1
11-03-2025,5,102,10,P_040,119186,5,10,11-03-2025,P_040,Product 040,Grocery,BrandA,196.15,286.01,102,102,Store 102,Gurugram,HR,1287.04
11-11-2025,5,108,0,P_039,119192,5,0,11-11-2025,P_039,Product 039,Electronics,BrandD,179.34,242.93,108,108,Store 108,Chennai,TN,1214.65
11-01-2025,4,106,0,P_004,119200,4,0,11-01-2025,P_004,Product 004,Sports,BrandC,89.45,155.17,106,106,Store 106,Pune,MH,620.68
11-02-2025,3,106,0,P_035,119201,3,0,11-02-2025,P_035,Product 035,Clothing,BrandC,41.43,64.34,106,106,Store 106,Pune,MH,193.02
11-09-2025,2,103,10,P_001,119202,2,10,11-09-2025,P_001,Product 001,Home,BrandD,291.46,482.98,103,103,Store 103,Delhi,DL,869.36
11-02-2025,5,105,10,P_016,119205,5,10,11-02-2025,P_016,Product 016,Grocery,BrandB,183.48,329.03,105,105,Store 105,Hyderabad,TS,1480.63
11-08-2025,4,106,0,P_036,119207,4,0,11-08-2025,P_036,Product 036,Sports,BrandD,115.24,225.27,106,106,Store 106,Pune,MH,901.08
11-08-2025,2,108,10,P_020,119207,2,10,11-08-2025,P_020,Product 020,Home,BrandB,33.73,56.75,108,108,Store 108,Chennai,TN,102.15
11-05-2025,1,106,0,P_025,119212,1,0,11-05-2025,P_025,Product 025,Electronics,BrandB,92.74,144.61,106,106,Store 106,Pune,MH,144.61
11-09-2025,3,103,10,P_017,119218,3,10,11-09-2025,P_017,Product 017,Home,BrandB,314.84,458.33,103,103,Store 103,Delhi,DL,1237.49
11-05-2025,4,108,0,P_029,119225,4,0,11-05-2025,P_029,Product 029,Home,BrandB,316.8,425.97,108,108,Store 108,Chennai,TN,1703.88
11-09-2025,3,108,10,P_018,119240,3,10,11-09-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,108,108,Store 108,Chennai,TN,1151.6
11-06-2025,4,103,10,P_033,119241,4,10,11-06-2025,P_033,Product 033,Home,BrandC,17.69,29.81,103,103,Store 103,Delhi,DL,107.32
11-02-2025,4,105,10,P_047,119242,4,10,11-02-2025,P_047,Product 047,Grocery,BrandC,237.02,303.44,105,105,Store 105,Hyderabad,TS,1092.38
11-04-2025,1,107,10,P_018,119246,1,10,11-04-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,107,107,Store 107,Mumbai,MH,383.87
11-05-2025,2,108,0,P_007,119255,2,0,11-05-2025,P_007,Product 007,Clothing,BrandD,133.42,217.47,108,108,Store 108,Chennai,TN,434.94
11-11-2025,5,102,10,P_043,119267,5,10,11-11-2025,P_043,Product 043,Home,BrandA,216.59,306.16,102,102,Store 102,Gurugram,HR,1377.72
11-10-2025,3,105,10,P_001,119269,3,10,11-10-2025,P_001,Product 001,Home,BrandD,291.46,482.98,105,105,Store 105,Hyderabad,TS,1304.05
11-02-2025,3,105,10,P_036,119277,3,10,11-02-2025,P_036,Product 036,Sports,BrandD,115.24,225.27,105,105,Store 105,Hyderabad,TS,608.23
11-02-2025,3,105,10,P_026,119278,3,10,11-02-2025,P_026,Product 026,Clothing,BrandB,148.98,285.01,105,105,Store 105,Hyderabad,TS,769.53
11-01-2025,2,101,10,P_004,119280,2,10,11-01-2025,P_004,Product 004,Sports,BrandC,89.45,155.17,101,101,Store 101,Noida,UP,279.31
11-09-2025,5,104,10,P_018,119283,5,10,11-09-2025,P_018,Product 018,Sports,BrandB,285.64,426.52,104,104,Store 104,Bengaluru,KA,1919.34
